station_cd,station_g_cd,station_name,station_name_rn,line_cd,lon,lat
3102743,3102743,桃園,MOMOZONO,31027,136.47749,34.663372
3102744,3100548,伊勢中川,ISE-NAKAGAWA,31027,136.477894,34.635028
3200101,3100101,難波,NAMBA,32001,135.501949,34.66357
3200102,1160720,新今宮,SHIN-IMAMIYA,32001,135.500302,34.650429
3200103,3200103,天下茶屋,TENGACHAYA,32001,135.496673,34.636847
3200104,3200104,岸里玉出,KISHINOSATO-TAMADE,32001,135.494388,34.628291
3200105,3200105,粉浜,KOHAMA,32001,135.491763,34.61833
3200106,3200106,住吉大社,SUMIYOSHITAISHA,32001,135.490124,34.612431
3200107,3200107,住ノ江,SUMINOE,32001,135.487011,34.605348
3200108,3200108,七道,SHICHIDO,32001,135.480556,34.592313
3200109,3200109,堺,SAKAI,32001,135.468754,34.581958
3200110,3200110,湊,MINATO,32001,135.459975,34.570489
3200111,3200111,石津川,ISHIZUGAWA,32001,135.453178,34.559377
3200112,3200112,諏訪ノ森,SUWANOMORI,32001,135.449129,34.551764
3200113,3200113,浜寺公園,HAMADERAKOEN,32001,135.444629,34.541243
3200114,1162702,羽衣,HAGOROMO,32001,135.44178,34.534546
3200115,3200115,高石,TAKAISHI,32001,135.432723,34.521439
3200116,3200116,北助松,KITASUKEMATSU,32001,135.422779,34.514523
3200117,3200117,松ノ浜,MATSUNOHAMA,32001,135.414702,34.508932
3200118,3200118,泉大津,IZUMIOTSU,32001,135.406642,34.503235
3200119,3200119,忠岡,TADAOKA,32001,135.397668,34.488645
3200120,3200120,春木,HARUKI,32001,135.392077,34.477688
3200121,3200121,和泉大宮,IZUMI-OMIYA,32001,135.384908,34.467917
3200122,3200122,岸和田,KISHIWADA,32001,135.37819,34.460304
3200123,3200123,蛸地蔵,TAKOJIZO,32001,135.37031,34.456437
3200124,3200124,貝塚,KAIZUKA,32001,135.357485,34.445499
3200125,3200125,二色浜,NISHIKINOHAMA,32001,135.345275,34.432717
3200126,3200126,鶴原,TSURUHARA,32001,135.338366,34.426479
3200127,3200127,井原里,IHARANOSATO,32001,135.330742,34.41983
3200128,3200128,泉佐野,IZUMISANO,32001,135.316724,34.411153
3200129,3200129,羽倉崎,HAGURAZAKI,32001,135.299484,34.399346
3200130,3200130,吉見ノ里,YOSHIMINOSATO,32001,135.28976,34.391397
3200131,3200131,岡田浦,OKADAURA,32001,135.276939,34.384569
3200132,3200132,樽井,TARUI,32001,135.261362,34.374184
3200133,3200133,尾崎,OZAKI,32001,135.240172,34.36103
3200134,3200134,鳥取ノ荘,TOTTORINOSHO,32001,135.231857,34.351323
3200135,3200135,箱作,HAKOTSUKURI,32001,135.212634,34.341323
3200136,3200136,淡輪,TANNOWA,32001,135.178159,34.331229
3200137,3200137,みさき公園,MISAKIKOEN,32001,135.160977,34.323986
3200138,3200138,孝子,KYOSHI,32001,135.151019,34.290619
3200141,3200141,和歌山大学前,WAKAYAMADAIGAKUMAE,32001,135.147036,34.2753
3200139,3200139,紀ノ川,KINOKAWA,32001,135.165908,34.254937
3200140,1164003,和歌山市,WAKAYAMASHI,32001,135.166538,34.236925
3200201,3200128,泉佐野,IZUMISANO,32002,135.316724,34.411153
3200202,1162802,りんくうタウン,RINKU-TOWN,32002,135.300117,34.410308
3200203,1162803,関西空港,KANSAI-AIRPORT,32002,135.243601,34.435848
3200301,1164003,和歌山市,WAKAYAMASHI,32003,135.166538,34.236925
3200302,3200302,和歌山港,WAKAYAMAKO,32003,135.146488,34.217321
3200401,1162702,羽衣,HAGOROMO,32004,135.44178,34.534546
3200402,3200402,伽羅橋,KYARABASHI,32004,135.436847,34.528869
3200403,3200403,高師浜,TAKASHINOHAMA,32004,135.431911,34.527391
3200501,1164003,和歌山市,WAKAYAMASHI,32005,135.166538,34.236925
3200502,3200139,紀ノ川,KINOKAWA,32005,135.165908,34.254937
3200503,3200503,東松江,HIGASHI-MATSUE,32005,135.141082,34.247837
3200504,3200504,中松江,NAKA-MATSUE,32005,135.13291,34.248781
3200505,3200505,八幡前,HACHIMANMAE,32005,135.121744,34.252592
3200506,3200506,西ノ庄,NISHINOSHO,32005,135.110786,34.255461
3200507,3200507,二里ヶ浜,NIRIGAHAMA,32005,135.104025,34.257627
3200508,3200508,磯ノ浦,ISONOURA,32005,135.094495,34.260549
3200509,3200509,加太,KADA,32005,135.080773,34.275283
3200601,3200137,みさき公園,MISAKIKOEN,32006,135.160977,34.323986
3200602,3200602,深日町,FUKECHO,32006,135.148002,34.31823
3200603,3200603,深日港,FUKEKO,32006,135.141297,34.317386
3200604,3200604,多奈川,TANAGAWA,32006,135.137181,34.316705
3200701,3100101,難波,NAMBA,32007,135.501949,34.66357
3200702,3200702,今宮戎,IMAMIYAEBISU,32007,135.50153,34.655137
3200703,1160720,新今宮,SHIN-IMAMIYA,32007,135.500302,34.650429
3200704,3200704,萩ノ茶屋,HAGINOCHAYA,32007,135.498986,34.64561
3200705,3200103,天下茶屋,TENGACHAYA,32007,135.496673,34.636847
3200706,3200104,岸里玉出,KISHINOSATO-TAMADE,32007,135.494388,34.628291
3200707,3200707,帝塚山,TEZUKAYAMA,32007,135.498406,34.622332
3200708,3200708,住吉東,SUMIYOSHIHIGASHI,32007,135.497587,34.6133
3200709,3200709,沢ノ町,SAWANOCHO,32007,135.496957,34.606284
3200710,3200710,我孫子前,ABIKOMAE,32007,135.496888,34.600188
3200711,3200711,浅香山,ASAKAYAMA,32007,135.491025,34.589319
3200712,3200712,堺東,SAKAIHIGASHI,32007,135.485062,34.575878
3200713,1162610,三国ヶ丘,MIKUNIGAOKA,32007,135.492668,34.565259
3200714,3200714,百舌鳥八幡,MOZUHACHIMAN,32007,135.498751,34.560577
3200715,3200715,中百舌鳥,NAKAMOZU,32007,135.504454,34.556232
3200716,3200716,白鷺,SHIRASAGI,32007,135.513148,34.550235
3200717,3200717,初芝,HATSUSHIBA,32007,135.526491,34.542322
3200718,3200718,萩原天神,HAGIRATENJIN,32007,135.535094,34.537125
3200719,3200719,北野田,KITANODA,32007,135.543177,34.522949
3200720,3200720,狭山,SAYAMA,32007,135.548137,34.516725
3200721,3200721,大阪狭山市,OSAKASAYAMASHI,32007,135.557234,34.504643
3200722,3200722,金剛,KONGO,32007,135.559306,34.495324
3200723,3200723,滝谷,TAKIDANI,32007,135.5622,34.479582
3200724,3200724,千代田,CHIYODA,32007,135.566311,34.468894
3200725,3102208,河内長野,KAWACHINAGANO,32007,135.573075,34.450994
3200726,3200726,三日市町,MIKKAICHICHO,32007,135.57134,34.43672
3200727,3200727,美加の台,MIKANODAI,32007,135.577172,34.424697
3200728,3200728,千早口,CHIHAYAGUCHI,32007,135.590199,34.411493
3200729,3200729,天見,AMAMI,32007,135.595504,34.397558
3200730,3200730,紀見峠,KIMITOGE,32007,135.599904,34.366288
3200731,3200731,林間田園都市,RINKANDEN-ENTOSHI,32007,135.603207,34.355292
3200732,3200732,御幸辻,MIYUKITSUJI,32007,135.602085,34.338016
3200733,1163617,橋本,HASHIMOTO,32007,135.614703,34.318496
3200734,3200734,紀伊清水,KII-SHIMIZU,32007,135.60478,34.307495
3200735,3200735,学文路,KAMURO,32007,135.579882,34.296582
3200736,3200736,九度山,KUDOYAMA,32007,135.564487,34.287775
3200737,3200737,高野下,KONOSHITA,32007,135.566359,34.271635
3200738,3200738,下古沢,SHIMOKOSAWA,32007,135.553207,34.266497
3200739,3200739,上古沢,KAMIKOSAWA,32007,135.548025,34.257362
3200740,3200740,紀伊細川,KII-HOSOAKWA,32007,135.553705,34.235723
3200741,3200741,紀伊神谷,KII-KAMIYA,32007,135.571034,34.242852
3200742,3200742,極楽橋,GOKURAKUBASHI,32007,135.582078,34.23435
3200801,3200742,極楽橋,GOKURAKUBASHI,32008,135.582078,34.23435
3200802,3200802,高野山,KOYASAN,32008,135.577619,34.227789
3200901,3200901,汐見橋,SHIOMIBASHI,32009,135.486165,34.667638
3200902,3200902,芦原町,ASHIHARACHO,32009,135.486462,34.660516
3200903,3200903,木津川,KIZUGAWA,32009,135.483093,34.654703
3200904,3200904,津守,TSUMORI,32009,135.483349,34.647004
3200905,3200905,西天下茶屋,NISHITENGACHAYA,32009,135.489079,34.638736
3200906,3200104,岸里玉出,KISHIMOTO-TAMADE,32009,135.494388,34.628291
3300142,3300401,出町柳,DEMACHIYANAGI,33001,135.77244,35.029613
3300141,3300402,神宮丸太町,JINGU-MARUTAMACHI,33001,135.772161,35.017669
3300101,3300101,三条,SANJO,33001,135.772274,35.009114
3300102,3300102,祇園四条,GION-SHIJO,33001,135.771961,35.003689
3300103,3300103,清水五条,KIYOMIZU-GOJO,33001,135.768378,34.995691
3300104,3300104,七条,SHICHIJO,33001,135.767846,34.989322
3300105,1161802,東福寺,TOFUKUJI,33001,135.769998,34.981351
3300106,3300106,鳥羽街道,TOBAKAIDO,33001,135.770004,34.973632
3300107,3300107,伏見稲荷,FUSHIMI-INARI,33001,135.769279,34.968966
3300108,3300108,龍谷大前深草,RYUKOKUDAI-MAE-FUKAKUSA,33001,135.770154,34.964247
3300109,3300109,藤森,FUJINOMORI,33001,135.770191,34.956782
3300110,3300110,墨染,SUMIZOME,33001,135.769126,34.948206
3300111,3102507,丹波橋,TAMBABASHI,33001,135.765457,34.938879
3300112,3102508,伏見桃山,FUSHIMI-MOMOYAMA,33001,135.764368,34.932599
3300113,3300113,中書島,CHUSHOJIMA,33001,135.760174,34.926875
3300114,3300114,淀,YODO,33001,135.718435,34.904416
3300115,3300115,石清水八幡宮,IWASHIMIZU-HACHIMANGU,33001,135.69996,34.884651
3300116,3300116,橋本,HASHIMOTO,33001,135.684251,34.882042
3300117,3300117,樟葉,KUZUHA,33001,135.675352,34.861977
3300118,3300118,牧野,MAKINO,33001,135.665584,34.843868
3300119,3300119,御殿山,GOTEN-YAMA,33001,135.653969,34.829178
3300120,3300120,枚方市,HIRAKATASHI,33001,135.648814,34.816171
3300121,3300121,枚方公園,HIRAKATA-KOEN,33001,135.639465,34.811526
3300122,3300122,光善寺,KOZENJI,33001,135.630124,34.797745
3300123,3300123,香里園,KORIEN,33001,135.630927,34.784613
3300124,3300124,寝屋川市,NEYAGAWASHI,33001,135.620603,34.763893
3300125,3300125,萱島,KAYASHIMA,33001,135.61118,34.747453
3300126,3300126,大和田,OWADA,33001,135.602667,34.742962
3300127,3300127,古川橋,FURUKAWABASHI,33001,135.591484,34.73994
3300128,3300128,門真市,KADOMASHI,33001,135.583224,34.73809
3300129,3300129,西三荘,NISHISANSO,33001,135.5759,34.737309
3300130,3300130,守口市,MORIGUCHISHI,33001,135.565273,34.735323
3300131,3300131,土居,DOI,33001,135.559763,34.730577
3300132,3300132,滝井,TAKII,33001,135.557463,34.727868
3300133,3300133,千林,SEMBAYASHI,33001,135.554741,34.723966
3300134,3300134,森小路,MORISHOJI,33001,135.551686,34.719419
3300135,3300135,関目,SEKIME,33001,135.546953,34.71252
3300136,3300136,野江,NOE,33001,135.543356,34.707223
3300137,1161724,京橋,KYOBASHI,33001,135.532182,34.697052
3300138,3300138,天満橋,TEMMABASHI,33001,135.516633,34.6902
3300139,3300139,北浜,KITAHAMA,33001,135.50683,34.691799
3300140,3300140,淀屋橋,YODOYABASHI,33001,135.501648,34.692456
3300201,3300113,中書島,CHUSHOJIMA,33002,135.760174,34.926875
3300202,3300202,観月橋,KANGETSUKYO,33002,135.768642,34.928103
3300203,3300203,桃山南口,MOMOYAMA-MINAMIGUCHI,33002,135.783683,34.931056
3300204,3300204,六地蔵,ROKUJIZO,33002,135.793322,34.932017
3300205,3300205,木幡,KOWATA,33002,135.796047,34.925859
3300206,1161808,黄檗,OBAKU,33002,135.802656,34.914335
3300207,3300207,三室戸,MIMURODO,33002,135.806339,34.898976
3300208,3300208,宇治,UJI,33002,135.806229,34.894678
3300301,3300120,枚方市,HIRAKATASHI,33003,135.648814,34.816171
3300302,3300302,宮之阪,MIYANOSAKA,33003,135.65663,34.813649
3300303,3300303,星ヶ丘,HOSHIGAOKA,33003,135.659755,34.807696
3300304,3300304,村野,MURANO,33003,135.664221,34.801828
3300305,3300305,郡津,KOZU,33003,135.669868,34.794376
3300306,3300306,交野市,KATANOSHI,33003,135.675595,34.786924
3300307,1161713,河内森,KAWACHIMORI,33003,135.685617,34.77386
3300308,3300308,私市,KISAICHI,33003,135.686569,34.767671
3300401,3300401,出町柳,DEMACHIYANAGI,33004,135.772519,35.029654
3300402,3300402,神宮丸太町,JINGU-MARUTAMACHI,33004,135.772283,35.017555
3300403,3300101,三条,SANJO,33004,135.772274,35.009114
3300501,3300115,ケーブル八幡宮口,CABLE-HACHIMANGU-GUCHI,33005,135.6995372,34.88453597
3300502,3300502,ケーブル八幡宮山上,CABLE-HACHIMANGU-SANJO,33005,135.699796,34.881061
3300601,3300601,石山寺,ISHIYAMADERA,33006,135.90347,34.967122
3300602,3300602,唐橋前,KARAHASHIMAE,33006,135.90297,34.973304
3300603,1160116,京阪石山,KEIHAN-ISHIYAMA,33006,135.901289,34.978937
3300604,3300604,粟津,AWAZU,33006,135.895607,34.984789
3300605,3300605,瓦ヶ浜,KAWARAGAHAMA,33006,135.894696,34.988266
3300606,3300606,中ノ庄,NAKANOSHO,33006,135.891516,34.990857
3300607,3300607,膳所本町,ZEZE-HOMMACHI,33006,135.889249,34.995335
3300608,3300608,錦,NISHIKI,33006,135.885649,34.997587
3300609,1160117,京阪膳所,KEIHAN-ZEZE,33006,135.880833,34.999823
3300610,3300610,石場,ISHIBA,33006,135.875606,35.004722
3300611,3300611,島ノ関,SHIMANOSEKI,33006,135.870937,35.007703
3300612,3300612,びわ湖浜大津,BIWAKO-HAMAOTSU,33006,135.863982,35.011283
3300613,3300613,三井寺,MIIDERA,33006,135.859793,35.012891
3300614,3300614,大津市役所前,OTSU-SHIYAKUSHO-MAE,33006,135.855463,35.018335
3300615,1160503,京阪大津京,KEIHAN-OTSUKYO,33006,135.855521,35.02274
3300616,3300616,近江神宮前,OMI-JINGU-MAE,33006,135.855807,35.028194
3300617,3300617,南滋賀,MINAMI-SHIGA,33006,135.85747,35.036691
3300618,3300618,滋賀里,SHIGASATO,33006,135.858994,35.043402
3300619,3300619,穴太,ANOO,33006,135.864755,35.055675
3300620,3300620,松ノ馬場,MATSUNOBAMBA,33006,135.870241,35.065348
3300621,3300621,坂本比叡山口,SAKAMOTO-HIEIZANGUCHI,33006,135.871268,35.070592
3300701,3300701,御陵,MISASAGI,33007,135.801637,34.996158
3300702,1160119,京阪山科,KEIHAN-YAMASHINA,33007,135.816835,34.992039
3300703,3300703,四宮,SHINOMIYA,33007,135.823996,34.991903
3300704,3300704,追分,OIWAKE,33007,135.837528,34.991445
3300705,3300705,大谷,OTANI,33007,135.854116,34.994129
3300706,3300706,上栄町,KAMISAKAEMACHI,33007,135.860152,35.00515
3300707,3300612,びわ湖浜大津,BIWAKO-HAMAOTSU,33007,135.863982,35.011283
3300801,3300138,天満橋,TEMMABASHI,33008,135.516633,34.6902
3300802,3300139,なにわ橋,NANIWABASHI,33008,135.506594,34.692829
3300803,3300140,大江橋,OEBASHI,33008,135.500412,34.694296
3300804,3300804,渡辺橋,WATANABEBASHI,33008,135.49542,34.693916
3300805,3300805,中之島,NAKANOSHIMA,33008,135.487373,34.691504
3400101,1160214,大阪梅田,OSAKA-UMEDA,34001,135.498312,34.705517
3400102,3400102,中津,NAKATSU,34001,135.493011,34.709745
3400103,3400103,十三,JUSO,34001,135.48248,34.720226
3400104,3400104,神崎川,KANZAKIGAWA,34001,135.472967,34.732249
3400105,3400105,園田,SONODA,34001,135.448186,34.751905
3400106,3400106,塚口,TSUKAGUCHI,34001,135.41585,34.752826
3400107,3400107,武庫之荘,MUKONOSO,34001,135.393821,34.751587
3400108,3400108,西宮北口,NISHINOMIYA-KITAGUCHI,34001,135.356702,34.745951
3400109,3400109,夙川,SHUKUGAWA,34001,135.328207,34.742246
3400110,3400110,芦屋川,ASHIYA-GAWA,34001,135.300651,34.736338
3400111,3400111,岡本,OKAMOTO,34001,135.275937,34.729171
3400112,3400112,御影,MIKAGE,34001,135.251803,34.724508
3400113,3400113,六甲,ROKKO,34001,135.234371,34.719891
3400114,3400114,王子公園,OJI-KOEN,34001,135.218553,34.710354
3400115,3400115,春日野道,KASUGANOMICHI,34001,135.205396,34.70299
3400116,1160313,神戸三宮,KOBE-SANNOMIYA,34001,135.192862,34.693136
3400201,1160214,大阪梅田,OSAKA-UMEDA,34002,135.498312,34.705517
3400202,3400102,中津,NAKATSU,34002,135.493011,34.709745
3400203,3400103,十三,JUSO,34002,135.48248,34.720226
3400204,3400204,三国,MIKUNI,34002,135.483128,34.737254
3400205,3400205,庄内,SHONAI,34002,135.475095,34.750333
3400206,3400206,服部天神,HATTORI-TENJIN,34002,135.475111,34.763024
3400207,3400207,曽根,SONE,34002,135.46777,34.771078
3400208,3400208,岡町,OKAMACHI,34002,135.465103,34.778949
3400209,3400209,豊中,TOYONAKA,34002,135.462073,34.787248
3400210,3400210,蛍池,HOTARUGAIKE,34002,135.449238,34.794365
3400211,3400211,石橋阪大前,ISHIBASHI HANDAI-MAE,34002,135.445487,34.808254
3400212,3400212,池田,IKEDA,34002,135.425797,34.821544
3400213,1162908,川西能勢口,KAWANISHI-NOSEGUCHI,34002,135.413393,34.827654
3400214,3400214,雲雀丘花屋敷,HIBARIGAOKA-HANAYASHIKI,34002,135.402946,34.827357
3400215,3400215,山本,YAMAMOTO,34002,135.388503,34.821918
3400216,3400216,中山観音,NAKAYAMA-KANNON,34002,135.369235,34.819518
3400217,3400217,売布神社,MEFU-JINJA,34002,135.361339,34.815863
3400218,3400218,清荒神,KIYOSHIKOJIN,34002,135.35352,34.811271
3400219,1162910,宝塚,TAKARAZUKA,34002,135.341054,34.810469
3400301,3300102,京都河原町,KYOTO-KAWARAMACHI,34003,135.769463,35.003765
3400302,3400302,烏丸,KARASUMA,34003,135.759108,35.003665
3400303,3400303,大宮,OMIYA,34003,135.748756,35.003587
3400304,3400304,西院,SAIIN,34003,135.732447,35.003619
3400305,3400305,西京極,NISHIKYOGOKU,34003,135.718462,34.992459
3400306,3400306,桂,KATSURA,34003,135.703302,34.979522
3400307,3400307,洛西口,RAKUSAIGUCHI,34003,135.703096,34.964081
3400308,3400308,東向日,HIGASHI-MUKO,34003,135.704646,34.953885
3400309,3400309,西向日,NISHI-MUKO,34003,135.702657,34.939892
3400310,3400310,長岡天神,NAGAOKA-TENJIN,34003,135.69233,34.924791
3400328,3400328,西山天王山,NISHIYAMA-TENNOZAN,34003,135.688611,34.913333
3400311,1160205,大山崎,OYAMAZAKI,34003,135.681637,34.891485
3400312,3400312,水無瀬,MINASE,34003,135.667853,34.877745
3400313,3400313,上牧,KANMAKI,34003,135.661629,34.872018
3400314,3400314,高槻市,TAKATSUKI-SHI,34003,135.623265,34.849905
3400315,3400315,富田,TONDA,34003,135.592721,34.835207
3400316,3400316,総持寺,SOJIJI,34003,135.58492,34.827257
3400317,3400317,茨木市,IBARAKI-SHI,34003,135.575815,34.816472
3400318,3400318,南茨木,MINAMI-IBARAKI,34003,135.565152,34.802351
3400327,3400327,摂津市,SETTSU-SHI,34003,135.553715,34.786409
3400319,3400319,正雀,SHOJAKU,34003,135.545657,34.775454
3400320,3400320,相川,AIKAWA,34003,135.533853,34.757942
3400321,3400321,上新庄,KAMI-SHINJO,34003,135.533114,34.750873
3400322,3400322,淡路,AWAJI,34003,135.516527,34.738827
3400323,3400323,崇禅寺,SOZENJI,34003,135.510186,34.731048
3400324,3400324,南方,MINAMIKATA,34003,135.499507,34.725656
3400325,3400103,十三,JUSO,34003,135.48248,34.720226
3400326,1160214,大阪梅田,OSAKA-UMEDA,34003,135.498312,34.705517
3400401,3400401,今津,IMAZU,34004,135.351573,34.732015
3400402,3400402,阪神国道,HANSHIN-KOKUDO,34004,135.354702,34.73715
3400403,3400108,西宮北口,NISHINOMIYA-KITAGUCHI,34004,135.356702,34.745951
3400404,3400404,門戸厄神,MONDO-YAKUJIN,34004,135.358221,34.757086
3400405,3400405,甲東園,KOTOEN,34004,135.359757,34.76676
3400406,3400406,仁川,NIGAWA,34004,135.356854,34.775117
3400407,3400407,小林,OBAYASHI,34004,135.352282,34.789396
3400408,3400408,逆瀬川,SAKASEGAWA,34004,135.350707,34.797181
3400409,3400409,宝塚南口,TAKARAZUKA-MINAMIGUCHI,34004,135.345918,34.804256
3400410,1162910,宝塚,TAKARAZUKA,34004,135.341054,34.810469
3400501,3400109,夙川,SHUKUGAWA,34005,135.328207,34.742246
3400502,3400502,苦楽園口,KURAKUENGUCHI,34005,135.328885,34.750062
3400503,3400503,甲陽園,KOYOEN,34005,135.329965,34.760919
3400601,3400106,塚口,TSUKAGUCHI,34006,135.41585,34.752826
3400602,3400602,稲野,INANO,34006,135.415532,34.764817
3400603,3400603,新伊丹,SHIN-ITAMI,34006,135.415479,34.772574
3400604,3400604,伊丹,ITAMI,34006,135.413618,34.779875
3400701,3400211,石橋阪大前,ISHIBASHI HANDAI-MAE,34007,135.445487,34.808254
3400702,3400702,桜井,SAKURAI,34007,135.460705,34.816801
3400703,3400703,牧落,MAKIOCHI,34007,135.465794,34.823436
3400704,3400704,箕面,MINOH,34007,135.46819,34.834404
3400801,3400801,北千里,KITA-SENRI,34008,135.51111,34.81987
3400802,3400802,山田,YAMADA,34008,135.515692,34.804237
3400803,3400803,南千里,MINAMI-SENRI,34008,135.508794,34.792393
3400804,3400804,千里山,SENRI-YAMA,34008,135.505466,34.778903
3400805,3400805,関大前,KANDAIMAE,34008,135.506136,34.770984
3400806,3400806,豊津,TOYOTSU,34008,135.509005,34.764588
3400807,3400807,吹田,SUITA,34008,135.517366,34.759675
3400808,3400808,下新庄,SHIMO-SHINJO,34008,135.519893,34.746474
3400809,3400322,淡路,AWAJI,34008,135.516527,34.738827
3400810,3400810,柴島,KUNIJIMA,34008,135.511478,34.728437
3400811,3400811,天神橋筋六丁目,TENJIMBASHISUJI 6-CHOME,34008,135.510757,34.710265
3400901,3400306,桂,KATSURA,34009,135.703302,34.979522
3400902,3400902,上桂,KAMI-KATSURA,34009,135.696069,34.990201
3400903,3400903,松尾大社,MATSUO-TAISHA,34009,135.688214,35.000331
3400904,3400904,嵐山,ARASHIYAMA,34009,135.681603,35.010315
3500101,1160214,大阪梅田,OSAKA-UMEDA,35001,135.496745,34.701242
3500102,1162309,福島,FUKUSHIMA,35001,135.488205,34.696047
3500103,1162506,野田,NODA,35001,135.47606,34.694432
3500104,3500104,淀川,YODOGAWA,35001,135.465249,34.696159
3500105,3500105,姫島,HIMEJIMA,35001,135.45823,34.704466
3500106,3500106,千船,CHIBUNE,35001,135.445361,34.712245
3500107,3500107,杭瀬,KUISE,35001,135.43884,34.718272
